topic,Y,iter
1,4.776152754101055,2367
2,3.6864091659275995,2367
1,5.253752109298422,2368
2,6.085350473100921,2368
1,2.88956071529263,2369
2,6.587056679816896,2369
1,4.556977999371161,2370
2,2.9966193934249525,2370
1,5.4242042785527795,2371
2,4.068632744358791,2371
1,7.798790668689171,2372
2,4.377837664891424,2372
1,6.83521807580357,2373
2,5.532810345155403,2373
1,6.917178593640808,2374
2,5.6873365342551585,2374
1,4.975062058351636,2375
2,5.0259436727344635,2375
1,4.995317430224221,2376
2,5.931716907594517,2376
1,4.072437278225615,2377
2,5.916322931499622,2377
1,6.323396496455839,2378
2,2.770552412948024,2378
1,3.7540403888287517,2379
2,4.2874065046478655,2379
1,7.275242893940004,2380
2,5.363490173393439,2380
1,4.992575911425692,2381
2,5.682846791106777,2381
1,5.333524753132085,2382
2,7.648487501465068,2382
1,5.371327471733074,2383
2,4.5574408369633135,2383
1,5.689588409453372,2384
2,7.718631550003699,2384
1,3.8094716268775732,2385
2,4.9665694451898705,2385
1,4.539000529488634,2386
2,4.108480978334387,2386
1,5.084935949185897,2387
2,3.8201843800294513,2387
1,1.380822005625075,2388
2,5.882301878813593,2388
1,5.065542509765329,2389
2,5.002740466351042,2389
1,6.160015588393183,2390
2,2.8005258892581466,2390
1,5.377035934500028,2391
2,4.661734258473419,2391
1,3.4213608899853853,2392
2,5.341434596949753,2392
1,3.7930094526772735,2393
2,7.127293550328699,2393
1,5.251864639973045,2394
2,4.514114313681702,2394
1,4.4615687349004745,2395
2,5.6661914054202915,2395
1,4.243462274557944,2396
2,4.929011765760421,2396
1,5.191789876638849,2397
2,5.402895695512862,2397
1,3.8599848618554686,2398
2,5.273700796491945,2398
1,3.9715117924503653,2399
2,4.976217092623126,2399
1,4.537617647427663,2400
2,6.65247469959521,2400
1,2.9470637141363167,2401
2,6.924602925080147,2401
1,4.435397140386931,2402
2,5.011006089900595,2402
1,5.075363302566016,2403
2,6.416989277411941,2403
1,6.666867663743457,2404
2,5.0598571912188,2404
1,5.325777690430534,2405
2,6.10289946496676,2405
1,5.429408012376332,2406
2,4.7474973707490875,2406
1,3.7960811623142305,2407
2,6.3296474493777195,2407
1,5.717270241461592,2408
2,5.585087391517444,2408
1,5.046984660242263,2409
2,7.748658965388116,2409
1,3.0940588996611122,2410
2,6.414864097517708,2410
1,6.3907603342147175,2411
2,3.697984392544734,2411
1,5.614779481190753,2412
2,3.3472377318112323,2412
1,5.8534356886827545,2413
2,2.3870115964136023,2413
1,6.448534574378221,2414
2,2.58483204620228,2414
1,6.103156980128635,2415
2,2.5309800354457592,2415
1,5.843401543009503,2416
2,4.381049118522663,2416
1,5.017995039195437,2417
2,3.3523044797801056,2417
1,3.081197522448184,2418
2,5.302650961178394,2418
1,6.62888364832216,2419
2,6.61984179207202,2419
1,6.328897628374004,2420
2,5.474256341471605,2420
1,5.738477559272299,2421
2,1.2060283432031598,2421
1,6.866236584750671,2422
2,3.5668736206399037,2422
1,6.52312589407484,2423
2,3.109866732724559,2423
1,7.231663889400483,2424
2,4.722271623004363,2424
1,5.320741432046293,2425
2,3.4044332378587767,2425
1,5.67645584355805,2426
2,3.4635514624880894,2426
1,5.0227390136355154,2427
2,3.570200862301099,2427
1,5.9832878974005785,2428
2,2.687074104923754,2428
1,5.495389244342111,2429
2,6.866163019736658,2429
1,6.698877750700558,2430
2,4.030064478820274,2430
1,6.443927492733801,2431
2,4.397882624515506,2431
1,5.85942534663965,2432
2,3.3607209058443375,2432
1,4.735198267822769,2433
2,1.6077103115870772,2433
1,7.36140217733096,2434
2,4.674466061974335,2434
1,6.27092269334447,2435
2,4.334256941508871,2435
1,4.369363667954058,2436
2,4.244874711824865,2436
1,5.306861874807472,2437
2,2.3554172325017086,2437
1,5.57416744069866,2438
2,4.209538523507725,2438
1,6.623817524288672,2439
2,3.3586741686132293,2439
1,5.028384035188112,2440
2,4.385876391678732,2440
1,5.042364741325861,2441
2,5.781074342674182,2441
1,5.532264106813447,2442
2,5.899249585042159,2442
1,2.410619652872072,2443
2,7.056607191334724,2443
1,5.380086924341725,2444
2,2.3801904335980133,2444
1,3.1155015550884526,2445
2,7.144225770195354,2445
1,5.044507072292319,2446
2,4.015090784260066,2446
1,4.456657601501004,2447
2,4.954271249359046,2447
1,6.368059892782186,2448
2,1.9039047513360607,2448
1,4.9693482067780455,2449
2,4.422510093744403,2449
1,6.018532830052224,2450
2,3.948217571759486,2450
1,4.205085016334323,2451
2,4.518397074084915,2451
1,6.212523411408527,2452
2,3.4480742808494496,2452
1,5.287002321114468,2453
2,5.388227289529339,2453
1,4.412330207093126,2454
2,4.983974787178291,2454
1,6.7167170339817615,2455
2,4.9304183190319,2455
1,5.727643617661437,2456
2,4.548775431304846,2456
1,5.017323038226412,2457
2,4.1937670604481205,2457
1,5.890333953361128,2458
2,3.933592789032952,2458
1,4.741981340513822,2459
2,4.6109952220441155,2459
1,2.6806159187234315,2460
2,5.3558077883618855,2460
1,4.119599818519277,2461
2,7.4883946412097915,2461
1,6.7927806693071515,2462
2,2.595156405904305,2462
1,5.663886660324606,2463
2,5.743699241105338,2463
1,6.323338797603083,2464
2,3.7503316252140246,2464
1,6.422213483355773,2465
2,2.132854845117376,2465
1,5.500058589175689,2466
2,3.0364517446152215,2466
1,6.066244153217015,2467
2,3.9860609010159433,2467
1,6.090954790475027,2468
2,4.173578649517122,2468
1,5.1028282570677295,2469
2,3.132595273098662,2469
1,4.507739813192538,2470
2,3.082520050583258,2470
1,5.53109690567919,2471
2,4.075382601857683,2471
1,6.030625210695827,2472
2,4.036886469309725,2472
1,5.579015154486524,2473
2,3.3491695384553744,2473
1,5.304066458659684,2474
2,5.3415932788603975,2474
1,4.793825482156775,2475
2,4.437147547672611,2475
1,6.1739843545973,2476
2,5.021119428386717,2476
1,5.04428376962378,2477
2,3.727115690717862,2477
1,5.39891109968787,2478
2,6.024406447210238,2478
1,5.3718126310953265,2479
2,4.068643059917335,2479
1,5.4974762063694405,2480
2,4.069808396617369,2480
1,6.671827557050588,2481
2,4.9950707061824025,2481
1,5.237252029729642,2482
2,2.2529023279884326,2482
1,6.197054374103906,2483
2,1.2217134469698712,2483
1,6.845939072624983,2484
2,2.5777150843020746,2484
1,5.300836268545588,2485
2,2.7893840197280055,2485
1,6.6688851305967205,2486
2,4.734227524731511,2486
1,5.187740996027905,2487
2,3.7160496488181773,2487
1,5.710799561464433,2488
2,3.7524169851717972,2488
1,7.458763746880289,2489
2,3.3568292951499092,2489
1,6.127171401071796,2490
2,4.1888659508209,2490
1,6.480262276256963,2491
2,2.5727558573260905,2491
1,6.674303008522596,2492
2,3.979192697073037,2492
1,6.29400643765972,2493
2,1.9241237246922551,2493
1,7.483680226602995,2494
2,1.1110371086019302,2494
1,6.949581497654894,2495
2,4.123620420754717,2495
1,6.0783387944229865,2496
2,4.201083707794077,2496
1,7.908638555047268,2497
2,0.0390378559412506,2497
1,7.276565470276907,2498
2,2.0679140767161424,2498
1,7.381675076113868,2499
2,3.5819041139138297,2499
1,5.775098850641082,2500
2,2.2809602700264864,2500
1,6.114734183297474,2501
2,2.537466109678865,2501
1,6.308071044602125,2502
2,2.7408338020443788,2502
1,7.228076919129776,2503
2,2.643014427131392,2503
1,5.782739240354385,2504
2,2.4274210409213954,2504
1,6.1594436990598105,2505
2,1.7052750154107785,2505
1,6.262575457356118,2506
2,1.0443362460317909,2506
1,8.065294646675286,2507
2,1.2002935613286843,2507
1,6.47142094729049,2508
2,2.0342211803644212,2508
1,7.160419502123288,2509
2,1.2552860298179365,2509
1,5.720640979385074,2510
2,3.211238201734412,2510
1,6.661278836094638,2511
2,3.415727485197538,2511
1,7.261368933594416,2512
2,-0.005915926331672833,2512
1,6.962890027887073,2513
2,1.0761781879611885,2513
1,6.890658665789852,2514
2,2.1730968928836747,2514
1,6.817615675600492,2515
2,1.8873494585412922,2515
1,4.613840544520025,2516
2,1.8425460130562468,2516
1,6.071631368925523,2517
2,5.9445813458889285,2517
1,4.803659893901029,2518
2,4.479564347056762,2518
1,4.997560154167624,2519
2,4.950898185052742,2519
1,4.443418346633499,2520
2,5.846921983095708,2520
1,5.15142567222268,2521
2,4.48745378716288,2521
1,5.516353129623654,2522
2,3.9251986897327042,2522
1,4.438798868507575,2523
2,6.657180231970085,2523
1,4.812459621004286,2524
2,5.600728223771514,2524
1,5.8538982593163595,2525
2,3.9191980987616692,2525
1,3.800328134299775,2526
2,4.961301424650456,2526
1,4.107397583482181,2527
2,5.947039486425097,2527
1,3.6630466217003064,2528
2,3.711984441590235,2528
1,4.121400374130312,2529
2,4.640848432723792,2529
1,7.160812814315912,2530
2,5.568236209879532,2530
1,3.972763255363504,2531
2,5.844800848100657,2531
1,4.73521294928038,2532
2,7.234848749824675,2532
1,5.036778796261064,2533
2,5.044094193420835,2533
1,2.5882299992872437,2534
2,3.6004946801350055,2534
1,4.682438993427318,2535
2,4.1019170696088,2535
1,5.6245529088416975,2536
2,5.03102538584668,2536
1,4.524307105793424,2537
2,4.974703182115823,2537
1,4.705937280941411,2538
2,5.326473130761016,2538
1,5.608629098245367,2539
2,4.318296675860088,2539
1,4.664902004536383,2540
2,3.320461229338278,2540
1,5.006340543395935,2541
2,7.197840590094362,2541
1,5.656909381871269,2542
2,5.022675729695015,2542
1,4.424018396818153,2543
2,6.385305326350799,2543
1,4.643545437168508,2544
2,6.67504898851155,2544
1,5.69916692722043,2545
2,3.7469414975283675,2545
1,4.474883508865811,2546
2,6.612936172331492,2546
1,4.251154787933614,2547
2,4.489798717030403,2547
1,4.10837141490648,2548
2,2.515422969229058,2548
1,4.261460509632757,2549
2,6.345470659187501,2549
1,3.671037167718132,2550
2,5.613673579974029,2550
1,4.369525717741915,2551
2,5.725015615568161,2551
1,4.08300811760819,2552
2,5.967587880589132,2552
1,3.794161182510531,2553
2,6.34477380470445,2553
1,5.010901526434124,2554
2,7.439581095429628,2554
1,5.780897569917168,2555
2,5.443153737539142,2555
1,3.382357795149076,2556
2,6.601971521381124,2556
1,4.366642291255626,2557
2,4.4469545728772415,2557
1,5.719699473136878,2558
2,4.971126330154204,2558
1,5.572245950816353,2559
2,7.513653884306387,2559
1,6.142376198013533,2560
2,5.013042131432566,2560
1,2.642936735525363,2561
2,8.127724141985517,2561
1,4.73282987488378,2562
2,8.076433958516517,2562
1,4.333052807013453,2563
2,4.368084928606641,2563
1,3.189218620334392,2564
2,5.8337647615945505,2564
1,4.212385131554496,2565
2,6.31230396499472,2565
1,3.3517647494480536,2566
2,5.912804114365103,2566
1,2.844258049148084,2567
2,6.795028826121439,2567
1,4.103653064486748,2568
2,6.667389251814018,2568
1,5.378709515610864,2569
2,4.725858442436048,2569
1,5.8742708013993195,2570
2,3.8501255090612707,2570
1,4.829471327648554,2571
2,6.316599716500132,2571
1,5.017922533422423,2572
2,5.8137640500960694,2572
1,4.594285017690272,2573
2,5.024890681378171,2573
1,4.761014647125289,2574
2,5.3361552516670505,2574
1,3.242580924499132,2575
2,4.5034544657284545,2575
1,6.20890752056153,2576
2,3.5455824830126397,2576
1,4.064847228186675,2577
2,4.685683829644064,2577
1,4.749719319927426,2578
2,3.891125808413684,2578
1,4.57901101947466,2579
2,7.454154875761228,2579
1,5.070660500592277,2580
2,4.283743362837824,2580
1,5.330864767631915,2581
2,6.866822301284882,2581
1,5.9934447699167865,2582
2,5.344029889780553,2582
1,4.459539430019392,2583
2,3.3586203517957447,2583
1,6.395299262374927,2584
2,5.597229197226693,2584
1,4.205296609402204,2585
2,7.63577552617476,2585
1,5.9360357493933735,2586
2,6.04693911255275,2586
1,5.396918294102878,2587
2,4.6705262333107225,2587
1,4.3912259878189515,2588
2,3.0042933182373406,2588
1,4.421840269843857,2589
2,6.312675820879704,2589
1,5.076834219742712,2590
2,8.682345395693236,2590
1,3.407845712314626,2591
2,7.286909309895257,2591
1,5.683651977457392,2592
2,3.158598474159467,2592
1,4.480534348236175,2593
2,7.009190193757066,2593
1,4.722734413789089,2594
2,5.989945877980705,2594
1,3.7111566324633802,2595
2,5.274617824677925,2595
1,6.8712940500576005,2596
2,3.5870537363204797,2596
1,6.194213229749058,2597
2,4.155853767740066,2597
1,5.549568972945463,2598
2,4.134688146879359,2598
1,5.822510240363805,2599
2,4.499648797638139,2599
1,3.089008423618494,2600
2,4.166151305327247,2600
1,4.338077766167087,2601
2,4.373790771441912,2601
1,3.9777056538416673,2602
2,2.4524959516680496,2602
1,6.473047488765903,2603
2,4.3920485167745404,2603
1,5.744855059466469,2604
2,7.295286202308135,2604
1,5.057263515869262,2605
2,4.106406333171303,2605
1,6.0114401987712025,2606
2,3.369410455832819,2606
1,4.972881304903699,2607
2,4.398314428600496,2607
1,4.668550389465699,2608
2,4.676830111068301,2608
1,5.4470539415402435,2609
2,6.197110284276762,2609
1,5.729047284967431,2610
2,4.4189568065232905,2610
1,5.35283945698406,2611
2,3.8148150064018678,2611
1,5.6418942116823185,2612
2,3.6668805284988513,2612
1,6.245846921655261,2613
2,2.1714168566841825,2613
1,4.991804778578233,2614
2,6.418543203791136,2614
1,5.019134458966205,2615
2,4.443354172826506,2615
1,4.776529231384887,2616
2,3.599311549977024,2616
1,4.682006288463319,2617
2,6.380447046518144,2617
1,5.598072124812415,2618
2,4.330878820187467,2618
1,4.448226250637156,2619
2,5.866878008624691,2619
1,5.2658397224191225,2620
2,6.357706085998288,2620
1,3.3594006865872754,2621
2,6.687174530265507,2621
1,5.409334007960598,2622
2,7.281078266815143,2622
1,5.606771088162434,2623
2,3.318661305195412,2623
1,5.8293579905849535,2624
2,4.617066717736633,2624
1,4.7288693247673645,2625
2,3.906078135032238,2625
1,5.550229338309513,2626
2,4.987808547893889,2626
1,4.3767384639541795,2627
2,3.3630874164267945,2627
1,4.563634243073427,2628
2,6.919875453104598,2628
1,5.849511789633844,2629
2,1.740713018369757,2629
1,5.295649702845113,2630
2,5.383540746978486,2630
1,5.3428688401958,2631
2,5.356892648992064,2631
1,6.150433009084291,2632
2,4.767323523538828,2632
1,5.354589550332088,2633
2,4.02056972376952,2633
1,4.041482029858037,2634
2,3.964758893062787,2634
1,4.363952291258507,2635
2,5.595547473325643,2635
1,4.433962496814575,2636
2,6.343589203691404,2636
1,3.6412249922082647,2637
2,6.860286370176799,2637
1,2.5502649708141254,2638
2,5.671043665271637,2638
1,4.09163729999083,2639
2,5.299299771812768,2639
1,3.367417174784123,2640
2,3.9201223365839803,2640
1,6.2783553128583796,2641
2,5.053314144959498,2641
1,4.715881183217547,2642
2,5.972052281731892,2642
1,5.323583873757342,2643
2,6.346575644248818,2643
1,4.9942305576480015,2644
2,5.775019483364584,2644
1,4.421147543130745,2645
2,4.251463640414075,2645
1,5.021936289087436,2646
2,5.033903617826902,2646
1,5.5394202861837005,2647
2,5.822364934668698,2647
1,5.026912126468197,2648
2,3.7437960139499933,2648
1,4.038202370151094,2649
2,6.011962541019765,2649
1,5.579067741823995,2650
2,6.062495440460059,2650
1,5.239573378660789,2651
2,5.498999119452832,2651
1,4.47612000849749,2652
2,3.362879465518679,2652
1,5.0050430334985325,2653
2,5.095073734037047,2653
1,6.6089086615933015,2654
2,3.3698162085454286,2654
1,5.064506503139742,2655
2,5.021282800640714,2655
1,5.743872738762669,2656
2,2.260530156490418,2656
1,6.6730838706245,2657
2,4.477281172597817,2657
1,4.5826021717287775,2658
2,2.501964734162409,2658
1,5.955868676272053,2659
2,2.448054863384551,2659
1,4.685885473214067,2660
2,4.5817260364504175,2660
1,7.4020275312614805,2661
2,5.034872946826146,2661
1,6.379248239715848,2662
2,4.515652984293277,2662
1,5.698111084201145,2663
2,3.6428220392587685,2663
1,5.724888592217465,2664
2,2.537351053295586,2664
1,6.436062926834598,2665
2,3.208642373221071,2665
1,3.9440428963175274,2666
2,3.3739320898429574,2666
1,5.592188528468867,2667
2,4.97240877728962,2667
1,4.195174450755059,2668
2,5.410157817775007,2668
1,4.946531868893099,2669
2,5.806294881540271,2669
1,6.010187384237247,2670
2,2.9285695924465207,2670
1,5.600782906794539,2671
2,4.131034578334916,2671
1,4.9473156439926065,2672
2,4.998340195475324,2672
1,5.485234213299523,2673
2,5.054212148437037,2673
1,5.191373118906095,2674
2,5.672189699612903,2674
1,5.923798215412342,2675
2,4.96737608663357,2675
1,3.407398429638559,2676
2,5.500667312025572,2676
1,4.364847717017226,2677
2,4.423101158988206,2677
1,5.462391177530725,2678
2,1.3943118024252588,2678
1,4.822159856296366,2679
2,4.4612622914011615,2679
1,4.590851427102231,2680
2,7.525812095718736,2680
1,4.75629532033439,2681
2,4.5501280283188645,2681
1,4.760435351307659,2682
2,5.405318681217916,2682
1,4.932526233485813,2683
2,5.0137085528973495,2683
1,3.3831383437183913,2684
2,5.863317517370754,2684
1,5.284316317322185,2685
2,6.856190868353964,2685
1,5.7755442498375,2686
2,4.347538565474217,2686
1,3.94471946506465,2687
2,6.6688345584082525,2687
1,3.6033621562292546,2688
2,4.968001531681028,2688
1,4.279827521108549,2689
2,4.562261190037622,2689
1,5.052558868440892,2690
2,5.962579836480199,2690
1,6.094996553529387,2691
2,6.0103425897152265,2691
1,5.524869229495564,2692
2,5.97438732428382,2692
1,4.099063941572983,2693
2,6.902829090290438,2693
1,4.761366323317572,2694
2,6.174629967173372,2694
1,4.521967659522351,2695
2,5.0050995637445945,2695
1,5.79468513479435,2696
2,5.50575080879073,2696
1,3.6048543244081044,2697
2,5.614852500586338,2697
1,5.038400009467785,2698
2,6.085437056686021,2698
1,4.458485889732863,2699
2,4.201312053195747,2699
1,5.491122802969392,2700
2,6.954915922478785,2700
1,5.867089040842299,2701
2,5.365230967717346,2701
1,4.996242185989481,2702
2,6.623157102815548,2702
1,5.321726449581657,2703
2,5.3836365492171625,2703
1,4.45756304799658,2704
2,4.9756841932054,2704
1,4.359140170279591,2705
2,4.297068931859589,2705
1,5.2875421464569134,2706
2,4.5733903594981715,2706
1,3.766510922702919,2707
2,5.5054189387692825,2707
1,5.000114445179965,2708
2,5.0377334330666566,2708
1,4.381839441472921,2709
2,5.712541248684834,2709
1,5.347089554835636,2710
2,5.3434321476703746,2710
1,5.046669153921199,2711
2,5.842679581505194,2711
1,3.9844998817700015,2712
2,7.007677749336503,2712
1,5.997658023110183,2713
2,5.032825693382406,2713
1,5.759165561211143,2714
2,4.608854823116101,2714
1,3.789849563689404,2715
2,5.089773972158996,2715
1,5.317671818454867,2716
2,5.3692271241398215,2716
1,5.257695661149462,2717
2,1.0615779031666985,2717
1,4.762542344012757,2718
2,4.43580125920506,2718
1,6.006319953392307,2719
2,4.029027236487831,2719
1,3.7705480647806744,2720
2,3.600509432841941,2720
1,5.878362895764714,2721
2,3.2426449027276445,2721
1,4.403569914868659,2722
2,3.64719042908783,2722
1,5.7725907509947385,2723
2,2.39839268338625,2723
1,3.3762028918344584,2724
2,4.675551987925543,2724
1,5.0191132821959865,2725
2,6.179682698630398,2725
1,7.163161179131769,2726
2,3.36960202929576,2726
1,6.657382135785631,2727
2,4.123685044223586,2727
1,5.557434947101388,2728
2,5.030951363251544,2728
1,4.6460098593789665,2729
2,3.346542301569257,2729
1,4.750017293861493,2730
2,5.359347981527524,2730
1,4.471727998267281,2731
2,3.325458728977285,2731
1,4.792300985736036,2732
2,5.332679393247489,2732
1,3.201743381814229,2733
2,6.389954062935882,2733
1,4.030968643886302,2734
2,4.104085711284334,2734
1,5.51911446356182,2735
2,4.045148515074424,2735
1,4.218370281528178,2736
2,7.235426498808876,2736
1,5.0404180075573946,2737
2,5.040332140488976,2737
1,3.972170795412628,2738
2,5.906042713494839,2738
1,5.869359679868155,2739
2,4.571279916853656,2739
1,5.25599303702272,2740
2,5.513314720791693,2740
1,5.254680299678607,2741
2,3.6849347584403387,2741
1,5.599284129766926,2742
2,-0.028774888985928747,2742
1,3.8147053725763636,2743
2,2.2575672116743455,2743
1,6.256457196648495,2744
2,6.4464027190924655,2744
1,6.222329261595087,2745
2,6.46568459876525,2745
1,5.005010727073939,2746
2,2.4838432209914254,2746
1,3.9415287729596873,2747
2,7.443715939436657,2747
1,3.115669683765721,2748
2,5.9945020568943495,2748
1,2.549738011828565,2749
2,6.104571384818476,2749
1,4.697391824907754,2750
2,9.054608835040977,2750
1,4.648816881149995,2751
2,4.656572995590693,2751
1,4.446563307739114,2752
2,6.655558311952099,2752
1,3.9729972706210686,2753
2,4.996622890533278,2753
1,4.367581414034402,2754
2,5.042011550232625,2754
1,5.085461569623305,2755
2,5.588672987749362,2755
1,3.3801901327640063,2756
2,6.5976352416968105,2756
1,4.749825855403333,2757
2,6.908516122913581,2757
1,5.654930031489199,2758
2,7.83632216252441,2758
1,5.275965336080174,2759
2,2.134999977840076,2759
1,5.937903344886821,2760
2,6.038294096071307,2760
1,4.344759187523867,2761
2,3.3484202215948224,2761
1,5.815698236539269,2762
2,4.918768498497616,2762
1,3.8356603968729512,2763
2,7.093520777092289,2763
1,5.465037187545704,2764
2,4.089432213507021,2764
1,4.263950169283334,2765
2,3.638689809471032,2765
1,5.06009347991739,2766
2,5.018244734947734,2766
1,6.853886477241754,2767
2,4.71076471019521,2767
1,5.383554549754914,2768
2,5.313446759068365,2768
1,4.4078441804425,2769
2,5.658940186833158,2769
1,4.762910404253522,2770
2,6.361118883317227,2770
1,5.922628783327353,2771
2,3.908530923896544,2771
1,4.190659045317797,2772
2,6.0849327841360745,2772
1,7.246366962999919,2773
2,1.7612787691460152,2773
1,6.52032547596139,2774
2,6.238529788381293,2774
1,5.646804155369084,2775
2,5.006357981950237,2775
1,8.044036109356718,2776
2,3.734063636360677,2776
1,6.839343317243146,2777
2,1.9311591543045963,2777
1,5.7431246170264805,2778
2,3.1470748308039633,2778
1,7.308462792496367,2779
2,3.4323916666336762,2779
1,3.7393733899116857,2780
2,5.057801539431162,2780
1,5.686219213137504,2781
2,6.290118817756745,2781
1,6.668142501012707,2782
2,3.4328874597353414,2782
1,5.280915747029343,2783
2,3.8679825601082,2783
1,4.05026596690109,2784
2,5.487684187998284,2784
1,3.9971153362008485,2785
2,5.4838522474425115,2785
1,6.310873928000049,2786
2,3.725743712682145,2786
1,5.35600825049755,2787
2,4.693707730094499,2787
1,4.075040412561602,2788
2,4.713240429465554,2788
1,5.325640543770524,2789
2,3.7708507316250257,2789
1,4.96394680077407,2790
2,5.007685369988582,2790
1,5.558499358940886,2791
2,1.6586552188784927,2791
1,6.069385201297268,2792
2,4.2786550869458635,2792
1,5.678334297859003,2793
2,5.677590511454713,2793
1,6.421033638962752,2794
2,4.4020604540505275,2794
1,2.92216967348489,2795
2,4.965615163795695,2795
1,4.565500211384054,2796
2,2.9843650879872756,2796
1,5.635303397357713,2797
2,5.712480127949538,2797
1,4.982469498860809,2798
2,5.060488718292196,2798
1,5.338161191391981,2799
2,4.576329460691048,2799
1,5.03661069110113,2800
2,4.944514601594924,2800
1,3.749180551985937,2801
2,5.742626624374161,2801
1,6.206896865368055,2802
2,3.627772581549672,2802
1,6.3601878367916305,2803
2,6.344801987263879,2803
1,4.559854532064163,2804
2,4.004015111317225,2804
1,6.144490338939461,2805
2,4.19878998843975,2805
1,5.203850324728306,2806
2,1.0107769048807709,2806
1,6.013998489975427,2807
2,3.9606702172443087,2807
1,4.522629639812864,2808
2,3.7620671054823065,2808
1,6.94970312129693,2809
2,3.557216687839339,2809
1,5.020827036295034,2810
2,3.3918373656035485,2810
1,7.050134179336476,2811
2,3.1093337073459484,2811
1,5.996580954661299,2812
2,2.7044220399883767,2812
1,6.33928607591655,2813
2,4.709503902706482,2813
1,5.86550318200142,2814
2,4.684042318213873,2814
1,5.27293502486441,2815
2,2.4140444902362272,2815
1,5.314216025976554,2816
2,5.440559675798249,2816
1,5.942070349280801,2817
2,4.723954441083283,2817
1,4.198187978764525,2818
2,6.146248035225698,2818
1,5.5913164689298265,2819
2,5.081873497855058,2819
1,5.99470783375763,2820
2,4.003270265115833,2820
1,5.303473473072301,2821
2,3.409225076218563,2821
1,6.497779009850947,2822
2,3.093039829395035,2822
1,7.203659334978673,2823
2,3.1632891361352593,2823
1,6.969152714931518,2824
2,4.0171195040793775,2824
1,7.120457525420879,2825
2,2.5804655033492683,2825
1,6.4749190896761135,2826
2,4.588476182789334,2826
1,5.043375740316059,2827
2,3.346307863001001,2827
1,5.597059340474261,2828
2,2.8756989681898966,2828
1,6.803378336086701,2829
2,2.785539251254553,2829
1,5.855030532067856,2830
2,3.071291295544696,2830
1,6.836956883406796,2831
2,2.874307949242811,2831
1,5.861852013686227,2832
2,2.756998489281393,2832
1,5.364010808123373,2833
2,3.4035498248873854,2833
1,6.401415365031127,2834
2,2.612079960688064,2834
1,3.913570319860219,2835
2,5.0283936504622,2835
1,7.2877931713904145,2836
2,4.734484154174065,2836
1,6.636840582982665,2837
2,3.339082483617725,2837
1,7.228788316460536,2838
2,3.335422044998854,2838
1,8.744258890713168,2839
2,2.1586375910635196,2839
1,6.220327079293707,2840
2,5.005918005409532,2840
1,3.8105935803701825,2841
2,4.993835561202714,2841
1,6.478688819769278,2842
2,3.8299630589837363,2842
1,5.621877259699097,2843
2,4.321582042686248,2843
1,5.817640017597543,2844
2,4.559995974652808,2844
1,5.643680299353541,2845
2,3.197029186225329,2845
1,5.9993286717002885,2846
2,2.7131879858502193,2846
1,6.075312995474688,2847
2,5.078348615274962,2847
1,5.562335949631744,2848
2,2.585914266667397,2848
1,7.1008885750621005,2849
2,1.7008962275836323,2849
1,4.676735195952464,2850
2,3.5780517838418704,2850
1,5.326818788650292,2851
2,2.3635472733836873,2851
1,6.9925242365418825,2852
2,3.0542029575828273,2852
1,4.677608154747645,2853
2,3.267425671677416,2853
1,5.966105802070686,2854
2,4.0183396486117395,2854
1,6.386901777078782,2855
2,2.644034732134296,2855
1,4.45209198593075,2856
2,2.893807065921382,2856
1,3.5892322791066786,2857
2,5.383394010337823,2857
1,4.064661297464308,2858
2,4.062189289700958,2858
1,6.164995692105625,2859
2,3.440526355587812,2859
1,5.312006791891443,2860
2,3.1461525138790822,2860
1,6.574028505446418,2861
2,2.7514671994041953,2861
1,4.172467443824813,2862
2,6.111984422982275,2862
1,5.603641494739011,2863
2,2.841068781958549,2863
1,4.665459262175106,2864
2,5.352076879745227,2864
1,3.5283007656177423,2865
2,3.838676185098458,2865
1,5.919252599093872,2866
2,1.3700376709013207,2866
1,5.0183573537597645,2867
2,4.224572209754154,2867
1,6.628105804450303,2868
2,3.3741065701962714,2868
1,6.444271290770429,2869
2,2.5290279636814548,2869
1,4.776026051247968,2870
2,2.8040198071435545,2870
1,6.630991087017308,2871
2,1.7016472503400486,2871
1,7.034604245086926,2872
2,4.642448847724572,2872
1,5.515092512929771,2873
2,4.246248204753335,2873
1,4.299971220178281,2874
2,4.3468135816369955,2874
1,4.240506464922724,2875
2,4.531667430702891,2875
1,3.664742427366953,2876
2,3.7254777677870474,2876
1,4.784804782533181,2877
2,2.741872820318315,2877
1,2.551121926931164,2878
2,4.6094520643227614,2878
1,3.411799271813453,2879
2,4.425865117678569,2879
1,4.31530677847037,2880
2,3.4091461074463623,2880
1,4.749279489350467,2881
2,3.8776759744386378,2881
1,7.4488307702058725,2882
2,4.299669761921494,2882
1,5.718011292680565,2883
2,3.805039339084036,2883
1,5.495704080054596,2884
2,6.027052136378363,2884
1,3.802619968275618,2885
2,7.112727429269093,2885
1,5.050800416648308,2886
2,4.075073307846607,2886
1,7.302195869669052,2887
2,3.9686452772805265,2887
1,5.05523181336142,2888
2,3.373161237001991,2888
1,5.4047719668731995,2889
2,4.710080007902233,2889
1,6.525057881979983,2890
2,3.886683654276825,2890
1,3.896299391642147,2891
2,4.152243361138788,2891
1,4.77312957813704,2892
2,4.591568633198235,2892
1,4.705480242850052,2893
2,5.984341083072504,2893
1,5.602149415030699,2894
2,5.796842297708268,2894
